36084.32099507808,29198.326762872723,47089.75475659051,18710.06175059814,52822.72241498704,32403.438830003248,49494.526705776276,25257.111676346176,28141.43753768141,20800.336026841196,0.0,70561.94303811934,52805.34756694203,45550.65311539477,8080.577843660971,6722.387709862436,7052.541530089551,12739.782360027437,10996.884616825439,10974.032308642238,8896.048025882128,9719.518368418016,9719.518368418016,8929.31119540505,50479.93536376343,50471.16328172881,51545.43861783796,68719.28478871426,69009.31558296813,69010.621829335,68583.67426451344,37783.8120172158,38493.438296760825,63852.02719032333,70561.94303811934,46354.763032119474,63316.16401946896,655.0566432088503
38583.94781869942,90705.79672336308,106755.92214694669,60104.77887200036,17758.973540933115,40569.187181753776,22754.431331006785,94036.30189378683,59241.56715995475,51555.759067985906,70561.94303811934,0.0,19141.74199573815,25031.90592462749,62496.59394223496,64706.14492624411,65956.14621059966,81308.63194863981,77524.30089019348,77521.84558297369,73565.10179172599,70223.65126314563,70223.65126314563,72364.70646002889,38259.66745940658,38278.52956727293,34536.797893505645,1931.4688962424652,1657.9548042449921,1666.4332310882903,1980.6703075597386,72356.65752194267,72308.09257125482,6985.595821133747,0.0,36884.94245310028,7848.000650430437,70125.52228694205
26065.016801294612,71612.81900586282,87619.0551906417,45147.63860093293,5462.278549050247,26359.762762011444,13799.996212748996,77178.66204315209,46747.28244710831,35545.2993939105,52805.34756694203,19141.74199573815,0.0,8735.819069802987,44741.595161755606,46607.6545233092,47646.05163718892,62868.922946663784,58955.51152559066,58955.04010149414,55000.19501639215,51554.77985833033,51554.77985833033,53770.116287110606,34020.397105104676,34034.644543258815,30856.245597129495,17616.249438705145,17885.91436515742,17897.039850247464,17315.495950116125,53763.09162077032,53771.590832927526,13925.018035723366,19141.74199573815,30347.68653614582,11306.579553880332,52429.90756184281
17426.915585037365,66596.65861933671,83329.79649695505,36609.566439812465,7274.9874019628,17632.296273530956,8701.506733551847,69371.79655628417,38013.08311050484,27239.1397696105,45550.65311539477,25031.90592462749,8735.819069802987,0.0,37477.87976715385,39679.63508348997,40966.34559523896,56336.991573579806,52618.1304239708,52614.551282327775,48665.800981692475,45407.48659689302,45407.48659689302,47486.95072679661,27437.007107436086,27448.562346430506,24742.90684742621,23215.06137739295,23504.78034595141,23507.457272858726,23058.3143928658,51830.92522162341,51962.258410042276,18475.045249369887,25031.90592462749,23171.897428745167,17825.432584154198,45124.048852334054
28824.854794764076,34199.36825544442,52238.91943313206,15244.49572075608,44751.40503578658,24955.882119536327,41612.564988082195,32894.549525043185,24905.748359843907,13779.011970408801,8080.577843660971,62496.59394223496,44741.595161755606,37477.87976715385,0.0,3436.8122597861407,5713.71969101642,19717.698608279068,16791.729213463273,16777.988266629098,13300.60026990056,11597.292161853424,11597.292161853424,12534.764058753844,44102.69573987382,44095.78084942893,44810.067697294326,60658.700196168844,60948.73148401349,60950.27298753391,60519.132381362135,36395.389643532784,37029.374460932224,55806.21378576342,62496.59394223496,39687.94538159395,55236.32995352236,7688.353772302976
31960.17435164357,30806.46026765806,48838.04998233968,18460.873109119377,46947.96619658951,28018.351769769604,44262.956497062354,31972.819744125765,28164.281430323135,17083.965824877712,6722.387709862436,64706.14492624411,46607.6545233092,39679.63508348997,3436.8122597861407,0.0,2293.9183030914905,16873.034086606305,13650.614864622143,13639.273943974373,10005.683466686582,8161.060380163645,8161.060380163645,9165.431000079083,47445.766912903535,47439.16724226178,48079.27352178342,62894.69312073594,63184.41536005389,63187.081151350525,62735.16179702625,33783.578726540545,34443.31791991302,58108.51700457246,64706.14492624411,42980.621715798115,57319.529400428175,6595.401180331885
33929.37163078879,28642.761587053064,46656.56850717412,20725.900822838805,48214.25788768428,29939.948923169628,45854.84642851959,31911.128394918254,30435.559754281847,19212.67771383145,7052.541530089551,65956.14621059966,47646.05163718892,40966.34559523896,5713.71969101642,2293.9183030914905,0.0,15377.823279532211,11864.348160617852,11856.082244504267,8055.763256947382,5896.271292621816,5896.271292621816,7097.417179868143,49581.02307937559,49574.73810998537,50145.402686634276,64165.4348000804,64454.623540387714,64458.0866270206,63991.884010487425,31893.198190590894,32567.611210856077,59431.962776705266,65956.14621059966,45070.114301502166,58489.24165914641,7140.030574097716
48484.980233092356,17681.01036326805,34990.128926276244,31214.44099775565,63577.54263768716,44663.146420163845,61134.74763320606,21947.764330887672,40342.03609590033,33273.64098471035,12739.782360027437,81308.63194863981,62868.922946663784,56336.991573579806,19717.698608279068,16873.034086606305,15377.823279532211,0.0,4265.7043208475,4254.364045622618,7999.040134716328,11657.161607418164,11657.161607418164,9276.73167577916,63200.76723313585,63192.20693501237,64197.649503963774,79526.0826510739,79815.03101604528,79818.76412979788,79347.5152928681,34955.29824808203,35718.35669019231,74806.3053303791,81308.63194863981,59020.02852617065,73802.93910434951,13379.198949754886
45589.3772697582,18201.77073145011,36116.638445606965,29684.216124135826,59828.93129830185,41666.34999344067,57707.93462683749,25600.686905572904,39136.600097388524,30555.2995531208,10996.884616825439,77524.30089019348,58955.51152559066,52618.1304239708,16791.729213463273,13650.614864622143,11864.348160617852,4265.7043208475,0.0,28.865812827648437,3960.131401439037,7494.421369974465,7494.421369974465,5188.558688446223,60789.82410599769,60782.26076433707,61587.16371354761,75761.14530199138,76049.35144207456,76053.76653651264,75570.80237579139,31605.304875019847,32363.734172767123,71092.53539653239,77524.30089019348,56449.63248495812,69962.94825029977,11648.473152709046
45576.78665072577,18224.81686983268,36138.12377144389,29662.28408674442,59825.84399939524,41654.56705847209,57700.72295258461,25577.99580287312,39113.475673643516,30540.824825803527,10974.032308642238,77521.84558297369,58955.04010149414,52614.551282327775,16777.988266629098,13639.273943974373,11856.082244504267,4254.364045622618,28.865812827648437,0.0,3958.3840245430447,7498.256765835289,7498.256765835289,5189.123092189995,60773.72249334499,60766.152144652755,61572.51391492008,75758.39429676153,76046.61272355558,76051.01782319714,75568.22436803351,31631.228326581637,32389.622217809632,71089.0262746988,77521.84558297369,56434.622936001084,69961.31523595688,11625.725444905955
41949.43436087818,21001.243398198734,39044.19935712497,27071.81558759568,55872.754236687055,37980.49787192064,53823.10015030746,28033.283906176737,36692.360963765634,27066.902103753007,8896.048025882128,73565.10179172599,55000.19501639215,48665.800981692475,13300.60026990056,10005.683466686582,8055.763256947382,7999.040134716328,3960.131401439037,3958.3840245430447,0.0,3690.8920184678764,3690.8920184678764,1282.0738879600826,57403.11063261762,57396.1697134139,58080.88285423824,71803.07730440819,72091.22717367114,72095.6875489008,71612.02001437591,30316.282332779865,31058.712142023323,67139.4214774878,73565.10179172599,52974.126501186445,66002.93181313504,9490.965054074064
39548.662658210815,22845.521953449515,40820.732606033824,26361.474515070848,52576.98159432245,35503.89223444713,50837.23462276859,31402.52164048438,36075.24593345895,25043.05466754758,9719.518368418016,70223.65126314563,51554.77985833033,45407.48659689302,11597.292161853424,8161.060380163645,5896.271292621816,11657.161607418164,7494.421369974465,7498.256765835289,3690.8920184678764,0.0,0.0,2413.912841001978,55394.31617547467,55388.375609034425,55875.517093878145,68479.74690937034,68767.06786533399,68772.129650071,68278.37464956782,28154.604049298316,28875.262506378695,63865.13712864499,70223.65126314563,50832.66022916004,62616.5028989026,10170.13035872391
39548.662658210815,22845.521953449515,40820.732606033824,26361.474515070848,52576.98159432245,35503.89223444713,50837.23462276859,31402.52164048438,36075.24593345895,25043.05466754758,9719.518368418016,70223.65126314563,51554.77985833033,45407.48659689302,11597.292161853424,8161.060380163645,5896.271292621816,11657.161607418164,7494.421369974465,7498.256765835289,3690.8920184678764,0.0,0.0,2413.912841001978,55394.31617547467,55388.375609034425,55875.517093878145,68479.74690937034,68767.06786533399,68772.129650071,68278.37464956782,28154.604049298316,28875.262506378695,63865.13712864499,70223.65126314563,50832.66022916004,62616.5028989026,10170.13035872391
41026.603960471744,21667.648398882262,39711.28810374008,26680.098375969534,54684.09688920723,37031.95165525499,52724.798583119766,29153.60387820719,36346.66652153425,26248.60991650261,8929.31119540505,72364.70646002889,53770.116287110606,47486.95072679661,12534.764058753844,9165.431000079083,7097.417179868143,9276.73167577916,5188.558688446223,5189.123092189995,1282.0738879600826,2413.912841001978,2413.912841001978,0.0,56611.0077983831,56604.38688417663,57225.95954784693,70607.73250877952,70895.6620058179,70900.29360846673,70413.73709575692,29607.04202282331,30342.737344608213,65957.81576818852,72364.70646002889,52137.92971374311,64789.5521106064,9480.309517400006
16897.40016371123,78222.02054592886,96214.68646825696,33160.662421041736,28952.046812579123,20969.40647803888,20229.478064433428,67683.4709152369,27150.52449188372,30369.03324552466,50479.93536376343,38259.66745940658,34020.397105104676,27437.007107436086,44102.69573987382,47445.766912903535,49581.02307937559,63200.76723313585,60789.82410599769,60773.72249334499,57403.11063261762,55394.31617547467,55394.31617547467,56611.0077983831,0.0,19.320884407669265,3722.878453581925,36543.38669684768,36745.687038641045,36727.551981582816,36789.125073318915,72224.5756306924,72571.37920093437,32292.865771824447,38259.66745940658,5074.798541593485,35682.5570010927,49851.73973629737
16897.112317780557,78215.82768908242,96208.78793678287,33149.055310375596,28967.110933230266,20968.31201549001,20243.973432684666,67669.75924803755,27135.39476282238,30362.673902847815,50471.16328172881,38278.52956727293,34034.644543258815,27448.562346430506,44095.78084942893,47439.16724226178,49574.73810998537,63192.20693501237,60782.26076433707,60766.152144652755,57396.1697134139,55388.375609034425,55388.375609034425,56604.38688417663,19.320884407669265,0.0,3741.7512814841216,36562.144385872445,36764.47068273927,36746.338055518354,36807.827437786436,72225.46784594198,72572.45272847159,32311.195426581777,38278.52956727293,5077.154982203182,35700.20448014518,49842.904033568695
16561.400634253157,78717.97828719033,96635.2490469156,34871.839952259405,25670.37525174319,20708.080537165886,17069.498872103475,69771.43773418918,29642.402268196827,31033.273403354513,51545.43861783796,34536.797893505645,30856.245597129495,24742.90684742621,44810.067697294326,48079.27352178342,50145.402686634276,64197.649503963774,61587.16371354761,61572.51391492008,58080.88285423824,55875.517093878145,55875.517093878145,57225.95954784693,3722.878453581925,3741.7512814841216,0.0,32821.884654493755,33023.64533227766,33005.46614746991,33069.14995664384,71349.52216549285,71661.72316728404,28593.360230495753,34536.797893505645,5208.598838070121,32044.94769201703,50931.84312993329
36652.94851014932,89080.7988643641,105223.79811200548,58177.081064623475,15951.875596478914,38642.76465178469,20823.420175406485,92138.76932897329,57320.24885107004,49649.93473638751,68719.28478871426,1931.4688962424652,17616.249438705145,23215.06137739295,60658.700196168844,62894.69312073594,64165.4348000804,79526.0826510739,75761.14530199138,75758.39429676153,71803.07730440819,68479.74690937034,68479.74690937034,70607.73250877952,36543.38669684768,36562.144385872445,32821.884654493755,0.0,290.03384082543056,292.68500891481364,493.54840440298096,71074.4867593213,71041.35824242822,5055.539564188403,1931.4688962424652,35066.3895098748,6450.518491400811,68278.84999354907
36926.90404178087,89360.83950185188,105496.58690268907,58458.16560972549,16241.243010330556,38924.60687823002,21097.45589735517,92426.60018550146,57585.492640444165,49936.86122521667,69009.31558296813,1657.9548042449921,17885.91436515742,23504.78034595141,60948.73148401349,63184.41536005389,64454.623540387714,79815.03101604528,76049.35144207456,76046.61272355558,72091.22717367114,68767.06786533399,68767.06786533399,70895.6620058179,36745.687038641045,36764.47068273927,33023.64533227766,290.03384082543056,0.0,26.81665318337512,639.2070403116282,71323.14258626367,71288.39974490965,5335.7552014022685,1657.9548042449921,35294.89922008843,6699.914704358257,68568.86416136324
36919.49872608336,89369.17571450886,105507.01338041067,58452.96639203385,16244.483223666997,38919.70292028686,21090.10400853582,92424.72766569158,57575.99283480947,49934.378582479,69010.621829335,1666.4332310882903,17897.039850247464,23507.457272858726,60950.27298753391,63187.081151350525,64458.0866270206,79818.76412979788,76053.76653651264,76051.01782319714,72095.6875489008,68772.129650071,68772.129650071,70900.29360846673,36727.551981582816,36746.338055518354,33005.46614746991,292.68500891481364,26.81665318337512,0.0,660.2152139351058,71338.12791583451,71303.62210553572,5330.4733110000025,1666.4332310882903,35279.591966627566,6714.5969100786515,68569.98160900948
36680.649269942296,88823.78784732091,104932.41117226641,58161.054164893634,15787.195647599394,38622.58646881245,20853.70136854677,92060.02812529697,57386.84758224808,49583.738158224165,68583.67426451344,1980.6703075597386,17315.495950116125,23058.3143928658,60519.132381362135,62735.16179702625,63991.884010487425,79347.5152928681,75570.80237579139,75568.22436803351,71612.02001437591,68278.37464956782,68278.37464956782,70413.73709575692,36789.125073318915,36807.827437786436,33069.14995664384,493.54840440298096,639.2070403116282,660.2152139351058,0.0,70711.6788962064,70674.97010451817,5070.648781417771,1980.6703075597386,35252.25304079299,6094.185779450717,68146.61606390867
55368.90401705706,28472.345647447142,38063.98071216508,51224.63821932944,57339.665134270406,51412.13136385598,59950.41005757918,56893.37118970751,60490.58054212597,45471.76015211816,37783.8120172158,72356.65752194267,53763.09162077032,51830.92522162341,36395.389643532784,33783.578726540545,31893.198190590894,34955.29824808203,31605.304875019847,31631.228326581637,30316.282332779865,28154.604049298316,28154.604049298316,29607.04202282331,72224.5756306924,72225.46784594198,71349.52216549285,71074.4867593213,71323.14258626367,71338.12791583451,70711.6788962064,0.0,763.6122738927877,67687.87849289979,72356.65752194267,67164.8416222176,64624.069369201934,38166.432868103824
55729.33321515653,29148.666941440853,38508.46887557924,51821.12979842719,57404.52274330826,51788.37481419411,60122.96121996731,57656.76866878161,61060.9756281864,45977.82739048676,38493.438296760825,72308.09257125482,53771.590832927526,51962.258410042276,37029.374460932224,34443.31791991302,32567.611210856077,35718.35669019231,32363.734172767123,32389.622217809632,31058.712142023323,28875.262506378695,28875.262506378695,30342.737344608213,72571.37920093437,72572.45272847159,71661.72316728404,71041.35824242822,71288.39974490965,71303.62210553572,70674.97010451817,763.6122738927877,0.0,67696.27787932499,72308.09257125482,67508.07373827702,64590.943105756975,38872.06770670712
31610.79605984075,84762.57786235411,101137.49556127746,53122.49547231973,11304.170318500215,33589.691340170146,15783.177631876726,87139.12529699737,52326.305342702995,44635.73560600987,63852.02719032333,6985.595821133747,13925.018035723366,18475.045249369887,55806.21378576342,58108.51700457246,59431.962776705266,74806.3053303791,71092.53539653239,71089.0262746988,67139.4214774878,63865.13712864499,63865.13712864499,65957.81576818852,32292.865771824447,32311.195426581777,28593.360230495753,5055.539564188403,5335.7552014022685,5330.4733110000025,5070.648781417771,67687.87849289979,67696.27787932499,0.0,6985.595821133747,30468.509805524518,4738.257799518948,63401.77555471801
38583.94781869942,90705.79672336308,106755.92214694669,60104.77887200036,17758.973540933115,40569.187181753776,22754.431331006785,94036.30189378683,59241.56715995475,51555.759067985906,70561.94303811934,0.0,19141.74199573815,25031.90592462749,62496.59394223496,64706.14492624411,65956.14621059966,81308.63194863981,77524.30089019348,77521.84558297369,73565.10179172599,70223.65126314563,70223.65126314563,72364.70646002889,38259.66745940658,38278.52956727293,34536.797893505645,1931.4688962424652,1657.9548042449921,1666.4332310882903,1980.6703075597386,72356.65752194267,72308.09257125482,6985.595821133747,0.0,36884.94245310028,7848.000650430437,70125.52228694205
11889.239015035399,73677.98281771541,91627.89384698829,29708.624279812357,25568.468020574375,15999.4719378617,16783.198015579877,64691.02501201586,24874.251787879275,25909.52432329842,46354.763032119474,36884.94245310028,30347.68653614582,23171.897428745167,39687.94538159395,42980.621715798115,45070.114301502166,59020.02852617065,56449.63248495812,56434.622936001084,52974.126501186445,50832.66022916004,50832.66022916004,52137.92971374311,5074.798541593485,5077.154982203182,5208.598838070121,35066.3895098748,35294.89922008843,35279.591966627566,35252.25304079299,67164.8416222176,67508.07373827702,30468.509805524518,36884.94245310028,0.0,33359.76162768949,45739.20913741654
32936.88452403173,82907.26060286844,98910.26130542232,53866.01655641616,10649.336884573999,34389.70578000578,17455.533506232518,87177.50065172107,53906.36864882158,44881.75158805888,63316.16401946896,7848.000650430437,11306.579553880332,17825.432584154198,55236.32995352236,57319.529400428175,58489.24165914641,73802.93910434951,69962.94825029977,69961.31523595688,66002.93181313504,62616.5028989026,62616.5028989026,64789.5521106064,35682.5570010927,35700.20448014518,32044.94769201703,6450.518491400811,6699.914704358257,6714.5969100786515,6094.185779450717,64624.069369201934,64590.943105756975,4738.257799518948,7848.000650430437,33359.76162768949,0.0,62902.496134693836
35508.68951938787,29849.36415518818,47744.05527174259,18055.21621978841,52393.65037171528,31846.503039983487,48992.17113127508,25454.222245652363,27491.76763160073,20222.945552828554,655.0566432088503,70125.52228694205,52429.90756184281,45124.048852334054,7688.353772302976,6595.401180331885,7140.030574097716,13379.198949754886,11648.473152709046,11625.725444905955,9490.965054074064,10170.13035872391,10170.13035872391,9480.309517400006,49851.73973629737,49842.904033568695,50931.84312993329,68278.84999354907,68568.86416136324,68569.98160900948,68146.61606390867,38166.432868103824,38872.06770670712,63401.77555471801,70125.52228694205,45739.20913741654,62902.496134693836,0.0
